dataset_id,n,d,r,type,split,method,split_id,seed_tag,seed,n_clients,louvain_res,metis_num_coms,client_assignment,alpha
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,483659783,8,,,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,21746678,32,,,equal,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,612309661,32,,,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1465104684,8,0.5,,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,328012502,32,0.5,,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1148429206,8,0.5,,equal,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1596360793,8,0.5,,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,272300373,32,0.5,,equal,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,887473400,32,0.5,,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,895866871,8,,8.0,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2067206629,32,,32.0,,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1618653100,8,,8.0,equal,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,919027909,8,,8.0,zipf,0.4
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1722293999,32,,32.0,equal,
data_4000_4_2.0_chordal,4000,4,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,66170841,32,,32.0,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,565782235,8,,,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,885370743,32,,,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,265655036,8,,,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,2112705311,8,,,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1205719436,32,,,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1020193567,32,,,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1419315046,8,0.5,,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,801986797,32,0.5,,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1359642432,8,0.5,,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,905986556,8,0.5,,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,985159988,32,0.5,,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,918561739,32,0.5,,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1815469935,8,,8.0,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1849028529,32,,32.0,,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1759494236,8,,8.0,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,592066124,8,,8.0,zipf,0.4
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1886886335,32,,32.0,equal,
data_4000_4_3.0_chordal,4000,4,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,763980502,32,,32.0,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,2010646391,8,,,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,765085823,32,,,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1846495309,8,,,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1840889193,8,,,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,702224295,32,,,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,2030498801,32,,,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,794721919,8,0.5,,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1314514864,32,0.5,,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1107216338,8,0.5,,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,744507656,8,0.5,,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1575139572,32,0.5,,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1279500889,32,0.5,,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,589316738,8,,8.0,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2065086664,32,,32.0,,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,204316905,8,,8.0,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1120965703,8,,8.0,zipf,0.4
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1542661086,32,,32.0,equal,
data_4000_4_4.0_chordal,4000,4,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,2094632563,32,,32.0,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,490546208,8,,,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1188329123,32,,,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1818044579,8,,,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,362259684,8,,,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,807684460,32,,,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,134273481,32,,,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1747345003,8,0.5,,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1368251138,32,0.5,,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,724849437,8,0.5,,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,171266516,8,0.5,,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1890364417,32,0.5,,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1291095945,32,0.5,,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,10641608,8,,8.0,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,867908760,32,,32.0,,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1919174483,8,,8.0,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,384665637,8,,8.0,zipf,0.4
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1433859246,32,,32.0,equal,
data_4000_6_2.0_chordal,4000,6,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,346270228,32,,32.0,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,375685287,8,,,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,197996008,32,,,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,669113753,8,,,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,991589320,8,,,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1540075671,32,,,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,918084037,32,,,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1425858999,8,0.5,,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,727719673,32,0.5,,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,165107523,8,0.5,,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,2048443009,8,0.5,,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,839951420,32,0.5,,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1295087302,32,0.5,,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1426139410,8,,8.0,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1113824204,32,,32.0,,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1936061269,8,,8.0,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,963624492,8,,8.0,zipf,0.4
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,819675202,32,,32.0,equal,
data_4000_6_3.0_chordal,4000,6,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,836835371,32,,32.0,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,159815799,8,,,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1311466841,32,,,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1489352390,8,,,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1720808501,8,,,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,783241151,32,,,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1090209053,32,,,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,968352676,8,0.5,,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1902064378,32,0.5,,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,2028530655,8,0.5,,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,323247386,8,0.5,,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1323391947,32,0.5,,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,534595753,32,0.5,,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1696239629,8,,8.0,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1764483143,32,,32.0,,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,577473356,8,,8.0,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1293901450,8,,8.0,zipf,0.4
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,177896750,32,,32.0,equal,
data_4000_6_4.0_chordal,4000,6,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,336774354,32,,32.0,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1820124626,8,,,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,2064307728,32,,,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,2007498900,8,,,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1214815494,8,,,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,502897548,32,,,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,36756729,32,,,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,805806154,8,0.5,,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,8226516,32,0.5,,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,601592832,8,0.5,,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1076741179,8,0.5,,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1630536306,32,0.5,,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1735778664,32,0.5,,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1630509550,8,,8.0,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2087921090,32,,32.0,,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,349118833,8,,8.0,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,117330703,8,,8.0,zipf,0.4
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,953992586,32,,32.0,equal,
data_4000_8_2.0_chordal,4000,8,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,2120458543,32,,32.0,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,960708972,8,,,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1001584138,32,,,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1090400758,8,,,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1550324148,8,,,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1378012044,32,,,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,822661050,32,,,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,2007897003,8,0.5,,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1023671619,32,0.5,,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1284282840,8,0.5,,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,38336497,8,0.5,,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,246279300,32,0.5,,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,2017137446,32,0.5,,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,2028382654,8,,8.0,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,92919960,32,,32.0,,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1953182679,8,,8.0,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,329392842,8,,8.0,zipf,0.4
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,824786685,32,,32.0,equal,
data_4000_8_3.0_chordal,4000,8,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1049436982,32,,32.0,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,81262887,8,,,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,698877242,32,,,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,767121301,8,,,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1316358873,8,,,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,242104203,32,,,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1928891501,32,,,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,454839426,8,0.5,,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1903712451,32,0.5,,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1008308964,8,0.5,,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1086026310,8,0.5,,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,272188087,32,0.5,,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1130247652,32,0.5,,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1528571708,8,,8.0,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,844532286,32,,32.0,,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,330065737,8,,8.0,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,928404037,8,,8.0,zipf,0.4
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1718507377,32,,32.0,equal,
data_4000_8_4.0_chordal,4000,8,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,41748621,32,,32.0,zipf,0.4
data_6000_4_2.0_chordal,6000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1777246148,8,,,,
data_6000_4_2.0_chordal,6000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,485757392,32,,,,
data_6000_4_2.0_chordal,6000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,2019790113,8,,,equal,
data_6000_4_2.0_chordal,6000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,220891549,8,,,zipf,0.4
